# Pareto representation for the river pollution problem.
# Decision variable values are listen on each row first, then the corresponding objective function values
# Number of decision variables: 2
# Number of objective functions: 4
9.677787582126952115e-01 9.962393372334050756e-01 -6.266857781142817885e+00 -3.425716864998289424e+00 -3.581706562316207432e+00 8.885428520939008479e+00
9.594755421786274052e-01 6.101735878740698338e-01 -6.248009480745484012e+00 -2.957076999212524537e+00 -4.018902084622997251e+00 3.776282483354298503e-01
9.655709338776425898e-01 9.666290187781313437e-01 -6.261846019902248983e+00 -3.328580767734834023e+00 -3.707003112413797652e+00 5.208542308260786236e+00
9.597947172818296346e-01 9.452173199340487830e-01 -6.248734008229753556e+00 -3.273180979711390215e+00 -4.003691858017703886e+00 3.923900077519478558e+00
9.658080989998182320e-01 9.947575040175697936e-01 -6.262384384729587694e+00 -3.419884107197563416e+00 -3.693883325382206095e+00 8.596279238797389866e+00
9.898671463159034456e-01 9.605037507551895670e-01 -6.316998422137101166e+00 -3.315090473938308246e+00 -1.765006766273619299e+00 4.773652326861038020e+00
8.070833786341374827e-01 9.688505925846528921e-01 -5.902079269499492575e+00 -3.321832609056970753e+00 -6.591273550795808234e+00 5.383813719516203911e+00
9.682050089341694976e-01 9.218110193322543999e-01 -6.267825370280565522e+00 -3.224861583971883050e+00 -3.556674721550871610e+00 3.035597440344882880e+00
9.901656995427017272e-01 9.701392820327812139e-01 -6.317676137961933058e+00 -3.341928350666703906e+00 -1.730235741765961954e+00 5.490322255431511422e+00
9.984187320831712231e-01 9.356956421148093783e-01 -6.336410521828799602e+00 -3.257221635949392180e+00 -5.887062042467965384e-01 3.516074013724417746e+00
9.180694533990954032e-01 7.358822537876936742e-01 -6.154017659215947234e+00 -3.014110873853174333e+00 -5.337232974960424592e+00 7.903003041635934256e-01
4.955266301633700077e-01 9.089053005319324141e-01 -5.194845450470849890e+00 -3.173799267652790856e+00 -7.369219401992986640e+00 2.677863501786704514e+00
9.946174888686321047e-01 9.194327709607733601e-01 -6.327781699731795051e+00 -3.224000405069158415e+00 -1.161877762696255090e+00 2.964079209674042925e+00
9.806496970621507714e-01 9.383260636136113719e-01 -6.296074812331082349e+00 -3.260294193218812087e+00 -2.677223709237636307e+00 3.621372367212121191e+00
9.754283991552349375e-01 9.923321642967370959e-01 -6.284222466082383107e+00 -3.412147145450992181e+00 -3.085105532205552059e+00 8.158811644030976140e+00
9.807468134856605069e-01 8.939761173637286173e-01 -6.296295266612450092e+00 -3.178439300830944170e+00 -2.668998800559167606e+00 2.341161887856639368e+00
9.842489134518050964e-01 9.241391792140358774e-01 -6.304245033535597287e+00 -3.231485079997488796e+00 -2.354526755210481603e+00 3.108369328972844237e+00
9.867197699835724700e-01 9.539142672300109371e-01 -6.309853877862710014e+00 -3.297634230612206618e+00 -2.109510093660207808e+00 4.371924201296311985e+00
9.857728161111813936e-01 9.660292712070133181e-01 -6.307704292572381632e+00 -3.329563408046523509e+00 -2.205870935896603768e+00 5.162939159481728879e+00
9.848644541144276898e-01 9.011692154640185137e-01 -6.305642310839751019e+00 -3.190502765086158821e+00 -2.295403788104549925e+00 2.494554053702964680e+00
7.809759099799518101e-01 9.344095264731799855e-01 -5.842815315654490860e+00 -3.235343537376997425e+00 -6.731069432369507055e+00 3.466434658192091511e+00
8.026117678622027851e-01 8.817533117555799160e-01 -5.891928713047200894e+00 -3.144908626229068194e+00 -6.617408824193110384e+00 2.111890913879581166e+00
9.929018729756382555e-01 9.322143280717731795e-01 -6.323887251654699782e+00 -3.249016655670745823e+00 -1.392638969487030032e+00 3.384354409899745342e+00
9.794424775855525844e-01 9.763131940467189018e-01 -6.293334424119205295e+00 -3.358921421902614668e+00 -2.777397796849470524e+00 6.056900278055204367e+00
9.781634078421530543e-01 8.673331232406643609e-01 -6.290430935801687440e+00 -3.140191901066137437e+00 -2.879523504107377008e+00 1.882479946927624326e+00
9.856119611705412842e-01 9.948280679799580417e-01 -6.307339151857128456e+00 -3.422761720342714753e+00 -2.221928676515851464e+00 8.609653179080137164e+00
9.730384352479954924e-01 8.935142251475111097e-01 -6.278797248012949694e+00 -3.176696489017181158e+00 -3.251767990374159645e+00 2.331816108936657361e+00
9.893310619594237743e-01 9.400517724936938713e-01 -6.315781510647892283e+00 -3.265329562971506228e+00 -1.826488511189173991e+00 3.693357240215894066e+00
9.745249098288113476e-01 8.982851751731528722e-01 -6.282171545311402205e+00 -3.184419030836884268e+00 -3.149458825891663594e+00 2.431222633336703076e+00
9.204826142996724858e-01 9.928295028006567380e-01 -6.159495534460257105e+00 -3.407939433569934895e+00 -5.284719373125195574e+00 8.245138375447044865e+00
7.816419311321683994e-01 9.005979994162887081e-01 -5.844327183670023018e+00 -3.172501008906379205e+00 -6.727856359817319110e+00 2.481807101246880976e+00
9.617647254612273766e-01 9.241586908296297587e-01 -6.253205926796987058e+00 -3.228614945094480326e+00 -3.907194299737009047e+00 3.108991201088051604e+00
9.484065704577491207e-01 5.005458588879796444e-01 -6.222882914939090959e+00 -2.922133466176315864e+00 -4.483454479511627788e+00 1.836006968501677772e-01
9.682254928734745913e-01 9.954710516491874772e-01 -6.267871868822787462e+00 -3.422862966059330603e+00 -3.555464689740564843e+00 8.733309216677394460e+00
9.394105067258549102e-01 8.922552453277216022e-01 -6.202461850267690480e+00 -3.170883612007663110e+00 -4.788443517077084266e+00 2.306633028950143327e+00
9.424616105979840563e-01 8.600181105028721351e-01 -6.209387856057423605e+00 -3.126680519708631145e+00 -4.691074095991305093e+00 1.779969609389125296e+00
9.951507178436497236e-01 9.693211098931148184e-01 -6.328992129505085273e+00 -3.340311342853644394e+00 -1.086853247387986166e+00 5.422274894464035988e+00
9.316406735071562917e-01 9.080318088788982278e-01 -6.184824328861244780e+00 -3.195789667638230025e+00 -5.012459392838264804e+00 2.656115661550426221e+00
9.266016278113121674e-01 8.715565571649797061e-01 -6.173385695131679007e+00 -3.139943564646605623e+00 -5.141844910374619992e+00 1.945664270990871358e+00
9.747698166954529286e-01 8.624192503302394730e-01 -6.282727483898678855e+00 -3.133456676807016450e+00 -3.132180792144124482e+00 1.812699015845778305e+00
9.624479431193544432e-01 9.559654451809289633e-01 -6.254756830880934260e+00 -3.299638626393445406e+00 -3.872637681053017644e+00 4.490517410071300120e+00
9.860577395161069791e-01 8.350191284410856118e-01 -6.308351068701563591e+00 -3.103284307175957935e+00 -2.177208857570630762e+00 1.484346214254322671e+00
9.323740161568171425e-01 9.451994426316925324e-01 -6.186489016675975172e+00 -3.270191261987923870e+00 -4.992652701333584631e+00 3.923060526314545271e+00
9.599487145810213784e-01 9.738540707382978834e-01 -6.249083582098919010e+00 -3.348955466337906195e+00 -3.996311771902202992e+00 5.819266090877408537e+00
9.720075882313390370e-01 5.150140316993292444e-01 -6.276457225285140495e+00 -2.928645698152459342e+00 -3.320234879366211089e+00 2.039742023476567301e-01
5.594720324248745325e-01 9.232536664044097563e-01 -5.340001513604465622e+00 -3.202567308003263502e+00 -7.296218554732556427e+00 3.080358680391995563e+00
7.888357548039720557e-01 9.256106133291880367e-01 -5.860657163405017300e+00 -3.217795746601320506e+00 -6.692056686950023092e+00 3.155843987653569549e+00
9.725668987320601477e-01 9.323185164871141684e-01 -6.277726860121776831e+00 -3.246396710206029823e+00 -3.283331978644391747e+00 3.388176938059698884e+00
9.834646906359363339e-01 8.851143431813227602e-01 -6.302464847743575405e+00 -3.165440411265802112e+00 -2.428109314695690024e+00 2.171395309242598159e+00
9.897816352273943741e-01 9.550496816483260432e-01 -6.316804311966185637e+00 -3.300937457632829641e+00 -1.774895264011557394e+00 4.436893580939162085e+00
9.794077485154718543e-01 9.746096155136735328e-01 -6.293255589130120953e+00 -3.353696535412348467e+00 -2.780224146216429659e+00 5.890483338450962947e+00
9.713060310277281673e-01 9.816964269495473960e-01 -6.274864690432943704e+00 -3.374942072374606195e+00 -3.365719535046274302e+00 6.642628035356447747e+00
9.293662803729161315e-01 9.245153838983316552e-01 -6.179661456446519985e+00 -3.225836094741602711e+00 -5.072271163632787072e+00 3.120395610777598527e+00
7.563625677841195882e-01 9.542440828721912016e-01 -5.786943028869951711e+00 -3.279760389920205466e+00 -6.839120440769630882e+00 4.390626847542539402e+00
9.572636802060424666e-01 8.756252323502775603e-01 -6.242988554067716578e+00 -3.148667474169681402e+00 -4.121227486502094806e+00 2.009557833332238364e+00
9.156921711229761840e-01 9.285902497802355215e-01 -6.148621228449156817e+00 -3.232657805531703676e+00 -5.387026457152834347e+00 3.255700755406407687e+00
8.920927520462880178e-01 9.964823548027385014e-01 -6.095050547145074660e+00 -3.419146503389505654e+00 -5.796433896283168075e+00 8.934569592114339542e+00
9.994052414504384085e-01 9.616746285780483072e-01 -6.338649898092495683e+00 -3.319687731008853504e+00 -4.239871249152118438e-01 4.851774468941202123e+00
9.963624215476987178e-01 9.574550549347731199e-01 -6.331742696913275736e+00 -3.308086766328264705e+00 -9.101239125334279478e-01 4.580172030995929511e+00
9.762176477071734526e-01 9.953382890257348459e-01 -6.286014060295284089e+00 -3.423388257602848483e+00 -3.027484365306844616e+00 8.707509144502406429e+00
8.656237214345674502e-01 7.843205538877108252e-01 -6.034965847656468263e+00 -3.044439232871137602e+00 -6.126028101046928853e+00 1.061728234634337742e+00
9.923805115953236999e-01 6.429253533495127293e-01 -6.322703761321385230e+00 -2.974483679363187250e+00 -1.459726294362432952e+00 4.587604676569256856e-01
9.675463906188133123e-01 9.370637111635711225e-01 -6.266330306704706032e+00 -3.255839866046651654e+00 -3.595234813112208272e+00 3.570190864830225408e+00
9.908056848845923081e-01 9.147405863437443330e-01 -6.319128904688025017e+00 -3.214761204343936640e+00 -1.654384523884615987e+00 2.830725725571614948e+00
9.726829780291208483e-01 7.123576089627398078e-01 -6.277990360126104008e+00 -3.005881234694502080e+00 -3.275600555926447832e+00 6.879367300469663160e-01
9.368308720483311536e-01 9.466965830455431608e-01 -6.196606079549711765e+00 -3.274132610280337641e+00 -4.866430590710050019e+00 3.994440317700305165e+00
9.735587051518990176e-01 9.768615091695449504e-01 -6.279978260694811354e+00 -3.359840482652688642e+00 -3.216451089280250031e+00 6.112261246840358098e+00
6.436862923861235153e-01 9.339588757312332623e-01 -5.531167883716500810e+00 -3.227702041627585228e+00 -7.159187995892947853e+00 3.449316513073776846e+00
9.982861664293837256e-01 8.483072972373371101e-01 -6.336109597794701287e+00 -3.119843455774292451e+00 -6.102991430591657718e-01 1.631969493748980149e+00
9.887272117178753650e-01 6.206554129402438447e-01 -6.314410770599577560e+00 -2.964892923405579417e+00 -1.894313570336174202e+00 4.021139335596595199e-01
9.760482794116338567e-01 9.774793070928822214e-01 -6.285629594264409370e+00 -3.362091518494428222e+00 -3.039962425126177870e+00 6.175731806430526660e+00
6.703489463924969805e-01 9.339375762306628692e-01 -5.591692108310968301e+00 -3.228838727007448117e+00 -7.101719928881668586e+00 3.448510922862697115e+00
9.791016928075788606e-01 9.374529065631940217e-01 -6.292560842673204036e+00 -3.258179677838035193e+00 -2.805000952641798939e+00 3.585840942446500534e+00
9.948399815594887174e-01 9.470234257959090352e-01 -6.328286758140039936e+00 -3.282105677380630304e+00 -1.130771242312228253e+00 4.010317085318008345e+00
9.412929514567397460e-01 9.690886272993395334e-01 -6.206734999806799991e+00 -3.332847456457654900e+00 -4.729054637954304141e+00 5.403210781291656772e+00
9.633689256586065452e-01 9.770974274294770279e-01 -6.256847461245037323e+00 -3.359302336558235957e+00 -3.825127055309867963e+00 6.136360284897098616e+00
9.302269541730723290e-01 5.307930374934689555e-01 -6.181615185972874293e+00 -2.928276892233926176e+00 -5.049919401861489909e+00 2.277384542986833349e-01
8.043145937779906385e-01 9.512749165660843165e-01 -5.895794127876039070e+00 -3.275072218484163411e+00 -6.607573463047744511e+00 4.227057361544305891e+00
9.989764552786560836e-01 8.154707704477547336e-01 -6.337676553482549657e+00 -3.085574784316833963e+00 -4.964689657024248248e-01 1.298784080171151434e+00
9.887236801577283796e-01 9.960886168919464989e-01 -6.314402753958043846e+00 -3.427963943787687207e+00 -1.894705879187264408e+00 8.855201502685186910e+00
9.841250803208559939e-01 9.584158412101576596e-01 -6.303963932328343844e+00 -3.308766441870000019e+00 -2.366274052644484094e+00 4.639656893987111452e+00
9.948749062677206823e-01 9.967971241661548465e-01 -6.328366037227725727e+00 -3.431588108589349151e+00 -1.125862862134086484e+00 8.998971810742137478e+00
9.499668241504288790e-01 8.996472316575254702e-01 -6.226424690821474428e+00 -3.183677952278334722e+00 -4.424605892256421313e+00 2.460815236170279086e+00
9.144749037645787393e-01 9.971613788676161327e-01 -6.145858031545594180e+00 -3.423645793377037450e+00 -5.411812205248429208e+00 9.074579107882247087e+00
9.909202472840803466e-01 8.828282397910909296e-01 -6.319388961334862387e+00 -3.163197855211414389e+00 -1.640613519098156559e+00 2.130649731857408913e+00
9.821729511202431651e-01 9.832470027875058749e-01 -6.299532599042952263e+00 -3.381483195591401092e+00 -2.545240201829303217e+00 6.830605943120333201e+00
9.733707275027406736e-01 9.210174189144991752e-01 -6.279551551431222123e+00 -3.224002374901615120e+00 -3.229271450365041041e+00 3.011423718987725984e+00
9.526841209343629435e-01 8.830801578827924825e-01 -6.232592954521004813e+00 -3.158638826388457943e+00 -4.317306018085030672e+00 2.135082533720034093e+00
8.603876339301748111e-01 9.731896197293820050e-01 -6.023079929021497136e+00 -3.338017156834476751e+00 -6.179880572767595837e+00 5.757892272337949535e+00
9.808655973076249035e-01 9.005755229229487346e-01 -6.296564905888308417e+00 -3.188974454790446167e+00 -2.658904433448129545e+00 2.481307615731175087e+00
8.982108374964936637e-01 8.206615022206347199e-01 -6.108938601117040790e+00 -3.079199257564342762e+00 -5.703090917999103837e+00 1.344840628261393611e+00
8.538690185761024232e-01 9.949085392040216691e-01 -6.008282672167752914e+00 -3.410350690291868325e+00 -6.242738005480935826e+00 8.624951758115628309e+00
7.984760908227381826e-01 9.888550187199617314e-01 -5.882540726167615475e+00 -3.384884064192437592e+00 -6.640717038193361788e+00 7.598762218327340001e+00
8.923274856721055137e-01 9.449944091190347617e-01 -6.095583392475679929e+00 -3.266151031512200653e+00 -5.792992368196875574e+00 3.913453501786132271e+00
7.979681778749579957e-01 9.178565760335165580e-01 -5.881387763776155353e+00 -3.203477908838626043e+00 -6.643524472298036443e+00 2.918171980701191437e+00
8.993321385210060193e-01 9.243470060368070840e-01 -6.111483954442683775e+00 -3.222810311267323868e+00 -5.685121991343233816e+00 3.115003626517753865e+00
8.643414223517804640e-01 8.689880395872739971e-01 -6.032055028738541935e+00 -3.131409472182341336e+00 -6.139509452982325755e+00 1.906871559720681120e+00
9.851042230362700991e-01 9.929116763058755124e-01 -6.306186586292334084e+00 -3.415587298502216651e+00 -2.272039299362216269e+00 8.259563644090501811e+00
9.999091194799754057e-01 9.494406219381810175e-01 -6.339793701219544886e+00 -3.288661470193977365e+00 -3.370104194369112349e-01 4.131150002987584280e+00
9.639862596706659792e-01 9.142135048714192802e-01 -6.258248809452412686e+00 -3.210215994039258725e+00 -3.792667639172344174e+00 2.816350852416440009e+00
9.436021863423387224e-01 9.210113678897335898e-01 -6.211976962997109553e+00 -3.220516872879701342e+00 -4.653151536016355116e+00 3.011240602885364659e+00
8.022037041150479331e-01 9.204795641730521005e-01 -5.891002408341159402e+00 -3.208646005272369095e+00 -6.619744786874165676e+00 2.995217512152986483e+00
9.896721331828778334e-01 9.255249828626469499e-01 -6.316555742325133060e+00 -3.234984287414434778e+00 -1.787512613186679644e+00 3.153048754291782885e+00
9.251455357896367637e-01 9.494035777196847548e-01 -6.170080366242475911e+00 -3.279423229474004220e+00 -5.177182405467866566e+00 4.129251512856728645e+00
9.900695907142385011e-01 9.947158585462643199e-01 -6.317457970921321220e+00 -3.422988993452658946e+00 -1.741471087994502120e+00 8.588404170981480235e+00
8.615657460028123271e-01 9.892290348295492697e-01 -6.025754243426383994e+00 -3.390242064910210296e+00 -6.168036002334448042e+00 7.655589881245904671e+00
9.877479017490251589e-01 9.717459323733375065e-01 -6.312187736970287233e+00 -3.346284936234090956e+00 -2.001214236372046429e+00 5.628436174172974482e+00
9.953296635329900166e-01 9.640492090992627272e-01 -6.329398336219887788e+00 -3.325494977849305922e+00 -1.061307459345234072e+00 5.017244539070353504e+00
9.622285111716917250e-01 9.150223993710869808e-01 -6.254258720359739954e+00 -3.211470170789919809e+00 -3.883799413206857842e+00 2.838459910999074243e+00
9.706855966149443571e-01 9.843693598187283067e-01 -6.273456304315923937e+00 -3.383701237798121930e+00 -3.405218688465620147e+00 6.972772172027820403e+00
8.160091399905956555e-01 9.552593702199989600e-01 -5.922340747778652492e+00 -3.285694332699577114e+00 -6.535981339875097440e+00 4.449074329146069928e+00
8.047038527594463364e-01 9.953822523368938135e-01 -5.896677745763943435e+00 -3.408993978438418893e+00 -6.605305103382995924e+00 8.716037034165768915e+00
9.113859047390127088e-01 9.898672069652421079e-01 -6.138846003757558734e+00 -3.396432683140724329e+00 -5.472658334436051319e+00 7.754366546435480068e+00
7.631308086041383998e-01 9.895666934192823838e-01 -5.802306935531394316e+00 -3.385424619936715285e+00 -6.811347270055974512e+00 7.707564297815410193e+00
9.986061025365196020e-01 8.934178848898671754e-01 -6.336835852757899623e+00 -3.180209882452269099e+00 -5.579713245791282361e-01 2.329874063158792197e+00
8.606106700409487109e-01 9.398252199975413168e-01 -6.023586220992953599e+00 -3.252047803605630172e+00 -6.177649995010799699e+00 3.683770649014940446e+00
9.670985336386613840e-01 9.930877126330419635e-01 -6.265313671359761472e+00 -3.413850992162227094e+00 -3.621077791846198046e+00 8.290622933963376795e+00
9.675533478650789609e-01 9.923575727417777159e-01 -6.266346099653729240e+00 -3.411234725266940160e+00 -3.594830963563565795e+00 8.163181670291617564e+00
9.994001416623081724e-01 9.440060020938135787e-01 -6.338638321573439427e+00 -3.275804503448740856e+00 -4.248573788310068267e-01 3.867694843639693403e+00
9.709364190472687950e-01 8.478572899293311815e-01 -6.274025671237300372e+00 -3.115444422211387732e+00 -3.389331259234481308e+00 1.626638821239084542e+00
8.185813948446644117e-01 9.874150827334298164e-01 -5.928179766297388298e+00 -3.381067703273931357e+00 -6.519219871724436288e+00 7.386994697938644272e+00
9.048638902449230859e-01 9.594681760887133759e-01 -6.124041030855975620e+00 -3.302927046190807125e+00 -5.592211887687264849e+00 4.706363822656104645e+00
9.974191845182063254e-01 9.154482401805059677e-01 -6.334141548856328185e+00 -3.217061110409918712e+00 -7.484875077897514828e-01 2.850211468772280821e+00
8.890842945997371460e-01 9.987588683051096261e-01 -6.088221348741403638e+00 -3.427696214180849132e+00 -5.839612750561961718e+00 9.420541685297173728e+00
9.656585633866967555e-01 9.750093856266288661e-01 -6.262044938887802559e+00 -3.353144192798362511e+00 -3.702164781201552124e+00 5.928796980633389779e+00
9.849989034819812694e-01 9.138105969901726411e-01 -6.305947510904097442e+00 -3.212237396640638565e+00 -2.282325648944200758e+00 2.805441356798296315e+00
9.547922697021133942e-01 9.254749152192045525e-01 -6.237378452223797609e+00 -3.230385810793839685e+00 -4.229548428611783706e+00 3.151416275226143426e+00
9.485864057357823453e-01 9.669932257551810961e-01 -6.223291141020226291e+00 -3.327648628855012447e+00 -4.476769909857493346e+00 5.236582659988579636e+00
9.982255691968675571e-01 9.000294196025314664e-01 -6.335972042076889466e+00 -3.190645973868277530e+00 -6.201278699117622750e-01 2.469219993887921127e+00
9.533967858297096587e-01 7.910292580907175575e-01 -6.234210703833441336e+00 -3.057741057391000439e+00 -4.288097101423268498e+00 1.107750211117060513e+00
9.505271674253512604e-01 9.727887517200373146e-01 -6.227696670055547834e+00 -3.344686539289601246e+00 -4.402990787445165033e+00 5.721419401850111441e+00
9.987046607829912492e-01 8.982399599018859870e-01 -6.337059579977390555e+00 -3.187832058031773830e+00 -5.417025139782474241e-01 2.430249807250834504e+00
8.071286927862961758e-01 9.286293205848858978e-01 -5.902182132624892219e+00 -3.224887921188217099e+00 -6.591003555959403570e+00 3.257044517343012480e+00
9.978636239275987529e-01 9.196075844755410289e-01 -6.335150426315649952e+00 -3.224835976870147558e+00 -6.782969435769015121e-01 2.969242679566889809e+00
9.898136179075026631e-01 8.705309990556597821e-01 -6.316876912650030818e+00 -3.146030836562046407e+00 -1.771200442745782588e+00 1.930036115564155885e+00
9.927930062058265559e-01 9.439045655776628907e-01 -6.323640124087226866e+00 -3.274541386101873730e+00 -1.406760493163474735e+00 3.863050053579457632e+00
9.391153409454116030e-01 9.789361476125784112e-01 -6.201791823946084747e+00 -3.362387564875246593e+00 -4.797561805832358139e+00 6.330178474486339191e+00
8.976858365747537594e-01 9.356420312439016618e-01 -6.107746849024691116e+00 -3.245768547129026516e+00 -5.711408878227551611e+00 3.513981225867900626e+00
8.315932531580546572e-01 9.220108047278872121e-01 -5.957716684668784346e+00 -3.213367870141328630e+00 -6.428107020091249346e+00 3.041732817588583160e+00
7.654296851492929932e-01 9.427690214504376165e-01 -5.807525385288895947e+00 -3.252833750527399204e+00 -6.801597901410911362e+00 3.811690225315978786e+00
9.961508982431848125e-01 9.355688741497997230e-01 -6.331262539012030288e+00 -3.256593017700719184e+00 -9.416198275810954144e-01 3.511128767672952122e+00
